areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions
E40000003,London,nhsRegion,2023-01-11,83,147403,1340,72
E40000003,London,nhsRegion,2023-01-10,85,147331,1403,87
E40000003,London,nhsRegion,2023-01-09,75,147244,1372,93
E40000003,London,nhsRegion,2023-01-08,78,147151,1360,89
E40000003,London,nhsRegion,2023-01-07,81,147062,1391,65
E40000003,London,nhsRegion,2023-01-06,86,146997,1406,86
E40000003,London,nhsRegion,2023-01-05,83,146911,1438,119
E40000003,London,nhsRegion,2023-01-04,85,146792,1483,106
E40000003,London,nhsRegion,2023-01-03,87,146686,1407,123
E40000003,London,nhsRegion,2023-01-02,92,146563,1515,97
E40000003,London,nhsRegion,2023-01-01,91,146466,1506,88
E40000003,London,nhsRegion,2022-12-31,89,146378,1498,97
E40000003,London,nhsRegion,2022-12-30,93,146281,1512,139
E40000003,London,nhsRegion,2022-12-29,83,146142,1502,145
E40000003,London,nhsRegion,2022-12-28,79,145997,1407,156
E40000003,London,nhsRegion,2022-12-27,77,145841,1401,150
E40000003,London,nhsRegion,2022-12-26,76,145691,1357,107
E40000003,London,nhsRegion,2022-12-25,75,145584,1347,113
E40000003,London,nhsRegion,2022-12-24,76,145471,1338,107
E40000003,London,nhsRegion,2022-12-23,76,145364,1340,125
E40000003,London,nhsRegion,2022-12-22,75,145239,1299,174
E40000003,London,nhsRegion,2022-12-21,71,145065,1237,165
E40000003,London,nhsRegion,2022-12-20,67,144900,1219,181
E40000003,London,nhsRegion,2022-12-19,66,144719,1217,104
E40000003,London,nhsRegion,2022-12-18,60,144615,1161,126
E40000003,London,nhsRegion,2022-12-17,59,144489,1122,114
E40000003,London,nhsRegion,2022-12-16,58,144375,1087,84
E40000003,London,nhsRegion,2022-12-15,62,144291,1062,134
E40000003,London,nhsRegion,2022-12-14,58,144157,1026,120
E40000003,London,nhsRegion,2022-12-13,62,144037,1026,121
E40000003,London,nhsRegion,2022-12-12,63,143916,1010,124
E40000003,London,nhsRegion,2022-12-11,60,143792,990,112
E40000003,London,nhsRegion,2022-12-10,53,143680,983,71
E40000003,London,nhsRegion,2022-12-09,57,143609,958,83
E40000003,London,nhsRegion,2022-12-08,59,143526,916,92
E40000003,London,nhsRegion,2022-12-07,54,143434,915,122
E40000003,London,nhsRegion,2022-12-06,58,143312,909,105
E40000003,London,nhsRegion,2022-12-05,61,143207,872,122
E40000003,London,nhsRegion,2022-12-04,62,143085,854,68
E40000003,London,nhsRegion,2022-12-03,55,143017,823,69
E40000003,London,nhsRegion,2022-12-02,61,142948,849,77
E40000003,London,nhsRegion,2022-12-01,62,142871,849,75
E40000003,London,nhsRegion,2022-11-30,58,142796,866,82
E40000003,London,nhsRegion,2022-11-29,58,142714,842,80
E40000003,London,nhsRegion,2022-11-28,57,142634,846,85
E40000003,London,nhsRegion,2022-11-27,65,142549,848,63
E40000003,London,nhsRegion,2022-11-26,69,142486,853,45
E40000003,London,nhsRegion,2022-11-25,69,142441,889,55
E40000003,London,nhsRegion,2022-11-24,66,142386,907,61
E40000003,London,nhsRegion,2022-11-23,59,142325,876,88
E40000003,London,nhsRegion,2022-11-22,74,142237,928,93
E40000003,London,nhsRegion,2022-11-21,48,142144,915,67
E40000003,London,nhsRegion,2022-11-20,61,142077,915,57
E40000003,London,nhsRegion,2022-11-19,64,142020,909,48
E40000003,London,nhsRegion,2022-11-18,63,141972,964,62
E40000003,London,nhsRegion,2022-11-17,57,141910,919,63
E40000003,London,nhsRegion,2022-11-16,56,141847,968,83
E40000003,London,nhsRegion,2022-11-15,62,141764,1022,79
E40000003,London,nhsRegion,2022-11-14,65,141685,1027,65
E40000003,London,nhsRegion,2022-11-13,65,141620,1033,51
E40000003,London,nhsRegion,2022-11-12,64,141569,1001,51
E40000003,London,nhsRegion,2022-11-11,64,141518,1013,59
E40000003,London,nhsRegion,2022-11-10,65,141459,1060,59
E40000003,London,nhsRegion,2022-11-09,62,141400,996,65
E40000003,London,nhsRegion,2022-11-08,68,141335,1139,78
E40000003,London,nhsRegion,2022-11-07,68,141257,1131,66
E40000003,London,nhsRegion,2022-11-06,71,141191,1146,65
E40000003,London,nhsRegion,2022-11-05,75,141126,1171,52
E40000003,London,nhsRegion,2022-11-04,81,141074,1186,70
E40000003,London,nhsRegion,2022-11-03,81,141004,1219,72
E40000003,London,nhsRegion,2022-11-02,81,140932,1238,89
E40000003,London,nhsRegion,2022-11-01,80,140843,1247,80
E40000003,London,nhsRegion,2022-10-31,85,140763,1298,71
E40000003,London,nhsRegion,2022-10-30,94,140692,1309,76
E40000003,London,nhsRegion,2022-10-29,89,140616,1286,66
E40000003,London,nhsRegion,2022-10-28,92,140550,1307,67
E40000003,London,nhsRegion,2022-10-27,90,140483,1317,94
E40000003,London,nhsRegion,2022-10-26,92,140389,1327,109
E40000003,London,nhsRegion,2022-10-25,90,140280,1357,111
E40000003,London,nhsRegion,2022-10-24,76,140169,1387,93
E40000003,London,nhsRegion,2022-10-23,71,140076,1377,96
E40000003,London,nhsRegion,2022-10-22,69,139980,1348,77
E40000003,London,nhsRegion,2022-10-21,72,139903,1374,125
E40000003,London,nhsRegion,2022-10-20,73,139778,1381,105
E40000003,London,nhsRegion,2022-10-19,72,139673,1396,114
E40000003,London,nhsRegion,2022-10-18,73,139559,1434,127
E40000003,London,nhsRegion,2022-10-17,79,139432,1417,111
E40000003,London,nhsRegion,2022-10-16,87,139321,1405,114
E40000003,London,nhsRegion,2022-10-15,91,139207,1411,102
E40000003,London,nhsRegion,2022-10-14,89,139105,1368,100
E40000003,London,nhsRegion,2022-10-13,89,139005,1394,155
E40000003,London,nhsRegion,2022-10-12,87,138850,1413,113
E40000003,London,nhsRegion,2022-10-11,83,138737,1390,126
E40000003,London,nhsRegion,2022-10-10,79,138611,1402,133
E40000003,London,nhsRegion,2022-10-09,72,138478,1329,107
E40000003,London,nhsRegion,2022-10-08,74,138371,1289,92
E40000003,London,nhsRegion,2022-10-07,73,138279,1288,108
E40000003,London,nhsRegion,2022-10-06,73,138171,1279,111
E40000003,London,nhsRegion,2022-10-05,76,138060,1228,113
E40000003,London,nhsRegion,2022-10-04,77,137947,1211,126
E40000003,London,nhsRegion,2022-10-03,77,137821,1140,118
E40000003,London,nhsRegion,2022-10-02,72,137703,1076,120
E40000003,London,nhsRegion,2022-10-01,71,137583,1080,119
E40000003,London,nhsRegion,2022-09-30,69,137464,1018,80
E40000003,London,nhsRegion,2022-09-29,71,137384,1019,116
E40000003,London,nhsRegion,2022-09-28,63,137268,992,103
E40000003,London,nhsRegion,2022-09-27,68,137165,963,82
E40000003,London,nhsRegion,2022-09-26,67,137083,941,96
E40000003,London,nhsRegion,2022-09-25,67,136987,905,82
E40000003,London,nhsRegion,2022-09-24,67,136905,889,64
E40000003,London,nhsRegion,2022-09-23,65,136841,887,77
E40000003,London,nhsRegion,2022-09-22,64,136764,862,96
E40000003,London,nhsRegion,2022-09-21,62,136668,862,100
E40000003,London,nhsRegion,2022-09-20,61,136568,842,85
E40000003,London,nhsRegion,2022-09-19,59,136483,825,82
E40000003,London,nhsRegion,2022-09-18,56,136401,818,51
E40000003,London,nhsRegion,2022-09-17,55,136350,827,48
E40000003,London,nhsRegion,2022-09-16,59,136302,854,58
E40000003,London,nhsRegion,2022-09-15,66,136244,882,56
E40000003,London,nhsRegion,2022-09-14,64,136188,877,67
E40000003,London,nhsRegion,2022-09-13,67,136121,927,96
E40000003,London,nhsRegion,2022-09-12,51,136025,824,58
E40000003,London,nhsRegion,2022-09-11,60,135967,906,44
E40000003,London,nhsRegion,2022-09-10,61,135923,913,51
E40000003,London,nhsRegion,2022-09-09,62,135872,919,62
E40000003,London,nhsRegion,2022-09-08,61,135810,923,74
E40000003,London,nhsRegion,2022-09-07,51,135736,899,72
E40000003,London,nhsRegion,2022-09-06,62,135664,985,62
E40000003,London,nhsRegion,2022-09-05,54,135602,997,66
E40000003,London,nhsRegion,2022-09-04,49,135536,996,49
E40000003,London,nhsRegion,2022-09-03,49,135487,995,32
E40000003,London,nhsRegion,2022-09-02,54,135455,1019,59
E40000003,London,nhsRegion,2022-09-01,60,135396,1080,64
