areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions
E40000010,North West,nhsRegion,2023-11-02,,162299,404,43
E40000010,North West,nhsRegion,2023-11-01,,162256,397,54
E40000010,North West,nhsRegion,2023-10-31,,162202,406,55
E40000010,North West,nhsRegion,2023-10-30,,162147,418,51
E40000010,North West,nhsRegion,2023-10-29,,162096,425,40
E40000010,North West,nhsRegion,2023-10-28,,162056,426,35
E40000010,North West,nhsRegion,2023-10-27,,162021,429,34
E40000010,North West,nhsRegion,2023-10-26,,161987,420,63
E40000010,North West,nhsRegion,2023-10-25,,161924,430,51
E40000010,North West,nhsRegion,2023-10-24,,161873,436,48
E40000010,North West,nhsRegion,2023-10-23,,161825,441,60
E40000010,North West,nhsRegion,2023-10-22,,161765,434,60
E40000010,North West,nhsRegion,2023-10-21,,161705,445,39
E40000010,North West,nhsRegion,2023-10-20,,161666,448,47
E40000010,North West,nhsRegion,2023-10-19,,161619,461,65
E40000010,North West,nhsRegion,2023-10-18,,161554,493,65
E40000010,North West,nhsRegion,2023-10-17,,161489,518,69
E40000010,North West,nhsRegion,2023-10-16,,161420,493,64
E40000010,North West,nhsRegion,2023-10-15,,161356,477,75
E40000010,North West,nhsRegion,2023-10-14,,161281,529,42
E40000010,North West,nhsRegion,2023-10-13,,161239,556,47
E40000010,North West,nhsRegion,2023-10-12,,161192,582,60
E40000010,North West,nhsRegion,2023-10-11,,161132,583,69
E40000010,North West,nhsRegion,2023-10-10,,161063,583,98
E40000010,North West,nhsRegion,2023-10-09,,160965,596,89
E40000010,North West,nhsRegion,2023-10-08,,160876,576,90
E40000010,North West,nhsRegion,2023-10-07,,160786,572,49
E40000010,North West,nhsRegion,2023-10-06,,160737,575,60
E40000010,North West,nhsRegion,2023-10-05,,160677,534,87
E40000010,North West,nhsRegion,2023-10-04,,160590,509,79
E40000010,North West,nhsRegion,2023-10-03,,160511,494,103
E40000010,North West,nhsRegion,2023-10-02,,160408,498,97
E40000010,North West,nhsRegion,2023-10-01,,160311,452,80
E40000010,North West,nhsRegion,2023-09-30,,160231,470,64
E40000010,North West,nhsRegion,2023-09-29,,160167,444,51
E40000010,North West,nhsRegion,2023-09-28,,160116,409,79
E40000010,North West,nhsRegion,2023-09-27,,160037,374,81
E40000010,North West,nhsRegion,2023-09-26,,159956,362,81
E40000010,North West,nhsRegion,2023-09-25,,159875,353,71
E40000010,North West,nhsRegion,2023-09-24,,159804,354,66
E40000010,North West,nhsRegion,2023-09-23,,159738,358,33
E40000010,North West,nhsRegion,2023-09-22,,159705,353,61
E40000010,North West,nhsRegion,2023-09-21,,159644,329,49
E40000010,North West,nhsRegion,2023-09-20,,159595,323,52
E40000010,North West,nhsRegion,2023-09-19,,159543,328,47
E40000010,North West,nhsRegion,2023-09-18,,159496,358,41
E40000010,North West,nhsRegion,2023-09-17,,159455,351,45
E40000010,North West,nhsRegion,2023-09-16,,159410,344,48
E40000010,North West,nhsRegion,2023-09-15,,159362,338,31
E40000010,North West,nhsRegion,2023-09-14,,159331,358,36
E40000010,North West,nhsRegion,2023-09-13,,159295,381,28
E40000010,North West,nhsRegion,2023-09-12,,159267,406,44
E40000010,North West,nhsRegion,2023-09-11,,159223,442,37
E40000010,North West,nhsRegion,2023-09-10,,159186,436,43
E40000010,North West,nhsRegion,2023-09-09,,159143,418,44
E40000010,North West,nhsRegion,2023-09-08,,159099,440,31
E40000010,North West,nhsRegion,2023-09-07,,159068,438,58
E40000010,North West,nhsRegion,2023-09-06,,159010,419,65
E40000010,North West,nhsRegion,2023-09-05,,158945,408,70
E40000010,North West,nhsRegion,2023-09-04,,158875,393,58
E40000010,North West,nhsRegion,2023-09-03,,158817,383,65
E40000010,North West,nhsRegion,2023-09-02,,158752,343,38
E40000010,North West,nhsRegion,2023-09-01,,158714,361,35
E40000010,North West,nhsRegion,2023-08-31,,158679,364,46
E40000010,North West,nhsRegion,2023-08-30,,158633,340,47
E40000010,North West,nhsRegion,2023-08-29,,158586,308,61
E40000010,North West,nhsRegion,2023-08-28,,158525,306,67
E40000010,North West,nhsRegion,2023-08-27,,158458,305,42
E40000010,North West,nhsRegion,2023-08-26,,158416,313,37
E40000010,North West,nhsRegion,2023-08-25,,158379,304,26
E40000010,North West,nhsRegion,2023-08-24,,158353,301,36
E40000010,North West,nhsRegion,2023-08-23,,158317,308,36
E40000010,North West,nhsRegion,2023-08-22,,158281,326,36
E40000010,North West,nhsRegion,2023-08-21,,158245,309,53
E40000010,North West,nhsRegion,2023-08-20,,158192,314,72
E40000010,North West,nhsRegion,2023-08-19,,158120,303,25
E40000010,North West,nhsRegion,2023-08-18,,158095,291,33
E40000010,North West,nhsRegion,2023-08-17,,158062,291,43
E40000010,North West,nhsRegion,2023-08-16,,158019,285,35
E40000010,North West,nhsRegion,2023-08-15,,157984,282,42
E40000010,North West,nhsRegion,2023-08-14,,157942,307,44
E40000010,North West,nhsRegion,2023-08-13,,157898,309,38
E40000010,North West,nhsRegion,2023-08-12,,157860,304,29
E40000010,North West,nhsRegion,2023-08-11,,157831,312,38
E40000010,North West,nhsRegion,2023-08-10,,157793,295,38
E40000010,North West,nhsRegion,2023-08-09,,157755,265,47
E40000010,North West,nhsRegion,2023-08-08,,157708,254,61
E40000010,North West,nhsRegion,2023-08-07,,157647,237,50
E40000010,North West,nhsRegion,2023-08-06,,157597,227,47
E40000010,North West,nhsRegion,2023-08-05,,157550,208,39
E40000010,North West,nhsRegion,2023-08-04,,157511,204,41
E40000010,North West,nhsRegion,2023-08-03,,157470,201,31
E40000010,North West,nhsRegion,2023-08-02,,157439,190,31
E40000010,North West,nhsRegion,2023-08-01,,157408,189,37
E40000010,North West,nhsRegion,2023-07-31,,157371,193,31
E40000010,North West,nhsRegion,2023-07-30,,157340,175,28
E40000010,North West,nhsRegion,2023-07-29,,157312,171,20
E40000010,North West,nhsRegion,2023-07-28,,157292,185,22
E40000010,North West,nhsRegion,2023-07-27,,157270,154,30
E40000010,North West,nhsRegion,2023-07-26,,157240,140,34
E40000010,North West,nhsRegion,2023-07-25,,157206,150,26
E40000010,North West,nhsRegion,2023-07-24,,157180,126,24
E40000010,North West,nhsRegion,2023-07-23,,157156,127,23
E40000010,North West,nhsRegion,2023-07-22,,157133,121,24
E40000010,North West,nhsRegion,2023-07-21,,157109,123,13
E40000010,North West,nhsRegion,2023-07-20,,157096,111,23
E40000010,North West,nhsRegion,2023-07-19,,157073,115,22
E40000010,North West,nhsRegion,2023-07-18,,157051,113,16
E40000010,North West,nhsRegion,2023-07-17,,157035,109,22
E40000010,North West,nhsRegion,2023-07-16,,157013,102,12
E40000010,North West,nhsRegion,2023-07-15,,157001,102,12
E40000010,North West,nhsRegion,2023-07-14,,156989,101,9
E40000010,North West,nhsRegion,2023-07-13,,156980,105,7
E40000010,North West,nhsRegion,2023-07-12,,156973,117,14
E40000010,North West,nhsRegion,2023-07-11,,156959,118,17
E40000010,North West,nhsRegion,2023-07-10,,156942,126,14
E40000010,North West,nhsRegion,2023-07-09,,156928,119,9
E40000010,North West,nhsRegion,2023-07-08,,156919,115,15
E40000010,North West,nhsRegion,2023-07-07,,156904,115,9
E40000010,North West,nhsRegion,2023-07-06,,156895,115,16
E40000010,North West,nhsRegion,2023-07-05,,156879,121,20
E40000010,North West,nhsRegion,2023-07-04,,156859,126,20
E40000010,North West,nhsRegion,2023-07-03,,156839,129,15
E40000010,North West,nhsRegion,2023-07-02,,156824,130,11
E40000010,North West,nhsRegion,2023-07-01,,156813,129,10
E40000010,North West,nhsRegion,2023-06-30,,156803,128,13
E40000010,North West,nhsRegion,2023-06-29,,156790,125,18
E40000010,North West,nhsRegion,2023-06-28,,156772,127,22
E40000010,North West,nhsRegion,2023-06-27,,156750,124,17
E40000010,North West,nhsRegion,2023-06-26,,156733,140,14
E40000010,North West,nhsRegion,2023-06-25,,156719,145,9
E40000010,North West,nhsRegion,2023-06-24,,156710,155,9
E40000010,North West,nhsRegion,2023-06-23,,156701,151,14
E40000010,North West,nhsRegion,2023-06-22,,156687,179,16
E40000010,North West,nhsRegion,2023-06-21,,156671,186,14
E40000010,North West,nhsRegion,2023-06-20,,156657,201,19
E40000010,North West,nhsRegion,2023-06-19,,156638,200,17
E40000010,North West,nhsRegion,2023-06-18,,156621,213,25
E40000010,North West,nhsRegion,2023-06-17,,156596,220,13
E40000010,North West,nhsRegion,2023-06-16,,156583,233,14
E40000010,North West,nhsRegion,2023-06-15,,156569,240,20
E40000010,North West,nhsRegion,2023-06-14,,156549,238,21
E40000010,North West,nhsRegion,2023-06-13,,156528,236,36
E40000010,North West,nhsRegion,2023-06-12,,156492,243,32
E40000010,North West,nhsRegion,2023-06-11,,156460,253,25
E40000010,North West,nhsRegion,2023-06-10,,156435,258,12
E40000010,North West,nhsRegion,2023-06-09,,156423,270,23
E40000010,North West,nhsRegion,2023-06-08,,156400,273,30
E40000010,North West,nhsRegion,2023-06-07,,156370,282,38
E40000010,North West,nhsRegion,2023-06-06,,156332,286,34
E40000010,North West,nhsRegion,2023-06-05,,156298,296,29
E40000010,North West,nhsRegion,2023-06-04,,156269,299,32
E40000010,North West,nhsRegion,2023-06-03,,156237,286,29
E40000010,North West,nhsRegion,2023-06-02,,156208,288,28
E40000010,North West,nhsRegion,2023-06-01,,156180,280,36
E40000010,North West,nhsRegion,2023-05-31,7,156144,321,35
E40000010,North West,nhsRegion,2023-05-30,5,156109,318,38
E40000010,North West,nhsRegion,2023-05-29,5,156071,316,41
E40000010,North West,nhsRegion,2023-05-28,5,156030,324,33
E40000010,North West,nhsRegion,2023-05-27,5,155997,316,26
E40000010,North West,nhsRegion,2023-05-26,6,155971,326,40
E40000010,North West,nhsRegion,2023-05-25,8,155931,323,43
E40000010,North West,nhsRegion,2023-05-24,6,155888,331,50
E40000010,North West,nhsRegion,2023-05-23,8,155838,330,46
E40000010,North West,nhsRegion,2023-05-22,7,155792,334,46
E40000010,North West,nhsRegion,2023-05-21,8,155746,340,51
E40000010,North West,nhsRegion,2023-05-20,6,155695,339,30
E40000010,North West,nhsRegion,2023-05-19,8,155665,351,28
E40000010,North West,nhsRegion,2023-05-18,8,155637,388,40
E40000010,North West,nhsRegion,2023-05-17,7,155597,383,32
E40000010,North West,nhsRegion,2023-05-16,9,155565,360,50
E40000010,North West,nhsRegion,2023-05-15,9,155515,390,56
E40000010,North West,nhsRegion,2023-05-14,11,155459,414,32
E40000010,North West,nhsRegion,2023-05-13,14,155427,417,28
E40000010,North West,nhsRegion,2023-05-12,10,155399,421,46
E40000010,North West,nhsRegion,2023-05-11,5,155353,420,55
E40000010,North West,nhsRegion,2023-05-10,6,155298,480,51
E40000010,North West,nhsRegion,2023-05-09,7,155247,442,38
E40000010,North West,nhsRegion,2023-05-08,14,155209,481,71
E40000010,North West,nhsRegion,2023-05-07,13,155138,474,44
E40000010,North West,nhsRegion,2023-05-06,12,155094,477,52
E40000010,North West,nhsRegion,2023-05-05,12,155042,500,39
E40000010,North West,nhsRegion,2023-05-04,12,155003,498,45
E40000010,North West,nhsRegion,2023-05-03,13,154958,521,58
E40000010,North West,nhsRegion,2023-05-02,9,154900,555,53
E40000010,North West,nhsRegion,2023-05-01,10,154847,543,42
E40000010,North West,nhsRegion,2023-04-30,8,154805,535,59
E40000010,North West,nhsRegion,2023-04-29,8,154746,528,54
E40000010,North West,nhsRegion,2023-04-28,11,154692,523,48
E40000010,North West,nhsRegion,2023-04-27,13,154644,517,76
E40000010,North West,nhsRegion,2023-04-26,10,154568,541,76
E40000010,North West,nhsRegion,2023-04-25,11,154492,551,72
E40000010,North West,nhsRegion,2023-04-24,8,154420,582,63
E40000010,North West,nhsRegion,2023-04-23,12,154357,559,75
E40000010,North West,nhsRegion,2023-04-22,12,154282,556,62
E40000010,North West,nhsRegion,2023-04-21,11,154220,593,63
E40000010,North West,nhsRegion,2023-04-20,6,154157,653,66
E40000010,North West,nhsRegion,2023-04-19,8,154091,684,76
E40000010,North West,nhsRegion,2023-04-18,9,154015,680,78
E40000010,North West,nhsRegion,2023-04-17,9,153937,691,87
E40000010,North West,nhsRegion,2023-04-16,8,153850,700,65
E40000010,North West,nhsRegion,2023-04-15,9,153785,694,69
E40000010,North West,nhsRegion,2023-04-14,8,153716,749,59
E40000010,North West,nhsRegion,2023-04-13,8,153657,778,80
E40000010,North West,nhsRegion,2023-04-12,7,153577,816,88
E40000010,North West,nhsRegion,2023-04-11,8,153489,848,78
E40000010,North West,nhsRegion,2023-04-10,10,153411,825,96
E40000010,North West,nhsRegion,2023-04-09,8,153315,816,96
E40000010,North West,nhsRegion,2023-04-08,9,153219,838,73
E40000010,North West,nhsRegion,2023-04-07,6,153146,865,71
E40000010,North West,nhsRegion,2023-04-06,7,153075,922,86
E40000010,North West,nhsRegion,2023-04-05,12,152989,917,100
E40000010,North West,nhsRegion,2023-04-04,12,152889,1014,151
E40000010,North West,nhsRegion,2023-04-03,10,152738,1026,129
E40000010,North West,nhsRegion,2023-04-02,10,152609,1062,125
E40000010,North West,nhsRegion,2023-04-01,9,152484,1038,111
E40000010,North West,nhsRegion,2023-03-31,11,152373,1037,124
E40000010,North West,nhsRegion,2023-03-30,14,152249,1032,133
E40000010,North West,nhsRegion,2023-03-29,19,152116,1066,154
E40000010,North West,nhsRegion,2023-03-28,12,151962,1062,134
E40000010,North West,nhsRegion,2023-03-27,10,151828,1093,152
E40000010,North West,nhsRegion,2023-03-26,10,151676,1064,107
E40000010,North West,nhsRegion,2023-03-25,9,151569,1049,109
E40000010,North West,nhsRegion,2023-03-24,9,151460,1065,87
E40000010,North West,nhsRegion,2023-03-23,15,151373,1060,122
E40000010,North West,nhsRegion,2023-03-22,16,151251,1086,163
E40000010,North West,nhsRegion,2023-03-21,21,151088,1099,145
E40000010,North West,nhsRegion,2023-03-20,19,150943,1127,153
E40000010,North West,nhsRegion,2023-03-19,17,150790,1111,134
E40000010,North West,nhsRegion,2023-03-18,16,150656,1108,101
E40000010,North West,nhsRegion,2023-03-17,18,150555,1134,110
E40000010,North West,nhsRegion,2023-03-16,23,150445,1157,145
E40000010,North West,nhsRegion,2023-03-15,21,150300,1167,144
E40000010,North West,nhsRegion,2023-03-14,22,150156,1154,145
E40000010,North West,nhsRegion,2023-03-13,19,150011,1134,156
E40000010,North West,nhsRegion,2023-03-12,18,149855,1052,151
E40000010,North West,nhsRegion,2023-03-11,16,149704,1045,150
E40000010,North West,nhsRegion,2023-03-10,21,149554,1047,117
E40000010,North West,nhsRegion,2023-03-09,21,149437,977,141
E40000010,North West,nhsRegion,2023-03-08,14,149296,956,172
E40000010,North West,nhsRegion,2023-03-07,16,149124,972,143
E40000010,North West,nhsRegion,2023-03-06,16,148981,967,143
E40000010,North West,nhsRegion,2023-03-05,17,148838,924,117
E40000010,North West,nhsRegion,2023-03-04,18,148721,925,108
E40000010,North West,nhsRegion,2023-03-03,18,148613,916,93
E40000010,North West,nhsRegion,2023-03-02,15,148520,924,125
E40000010,North West,nhsRegion,2023-03-01,18,148395,871,135
E40000010,North West,nhsRegion,2023-02-28,18,148260,923,118
E40000010,North West,nhsRegion,2023-02-27,15,148142,879,122
E40000010,North West,nhsRegion,2023-02-26,16,148020,871,111
E40000010,North West,nhsRegion,2023-02-25,15,147909,828,77
E40000010,North West,nhsRegion,2023-02-24,12,147832,847,86
E40000010,North West,nhsRegion,2023-02-23,12,147746,1256,104
E40000010,North West,nhsRegion,2023-02-22,15,147642,1162,91
E40000010,North West,nhsRegion,2023-02-21,15,147551,1148,109
E40000010,North West,nhsRegion,2023-02-20,10,147442,1120,130
E40000010,North West,nhsRegion,2023-02-19,14,147312,1070,101
E40000010,North West,nhsRegion,2023-02-18,11,147211,1061,81
E40000010,North West,nhsRegion,2023-02-17,11,147130,1061,97
E40000010,North West,nhsRegion,2023-02-16,14,147033,1049,113
E40000010,North West,nhsRegion,2023-02-15,12,146920,1086,108
E40000010,North West,nhsRegion,2023-02-14,10,146812,1026,88
E40000010,North West,nhsRegion,2023-02-13,9,146724,993,127
E40000010,North West,nhsRegion,2023-02-12,7,146597,951,117
E40000010,North West,nhsRegion,2023-02-11,7,146480,930,81
E40000010,North West,nhsRegion,2023-02-10,9,146399,911,67
E40000010,North West,nhsRegion,2023-02-09,9,146332,917,94
E40000010,North West,nhsRegion,2023-02-08,9,146238,928,82
E40000010,North West,nhsRegion,2023-02-07,7,146156,905,88
E40000010,North West,nhsRegion,2023-02-06,9,146068,910,93
E40000010,North West,nhsRegion,2023-02-05,13,145975,906,78
E40000010,North West,nhsRegion,2023-02-04,13,145897,885,58
E40000010,North West,nhsRegion,2023-02-03,14,145839,906,73
E40000010,North West,nhsRegion,2023-02-02,11,145766,903,68
E40000010,North West,nhsRegion,2023-02-01,10,145698,894,75
E40000010,North West,nhsRegion,2023-01-31,10,145623,914,90
E40000010,North West,nhsRegion,2023-01-30,11,145533,902,81
E40000010,North West,nhsRegion,2023-01-29,13,145452,886,69
E40000010,North West,nhsRegion,2023-01-28,14,145383,879,73
E40000010,North West,nhsRegion,2023-01-27,12,145310,902,65
E40000010,North West,nhsRegion,2023-01-26,14,145245,915,67
E40000010,North West,nhsRegion,2023-01-25,10,145178,924,75
E40000010,North West,nhsRegion,2023-01-24,11,145103,939,80
E40000010,North West,nhsRegion,2023-01-23,13,145023,971,56
E40000010,North West,nhsRegion,2023-01-22,14,144967,986,66
E40000010,North West,nhsRegion,2023-01-21,13,144901,968,56
E40000010,North West,nhsRegion,2023-01-20,11,144845,1009,68
E40000010,North West,nhsRegion,2023-01-19,14,144777,1051,101
E40000010,North West,nhsRegion,2023-01-18,14,144676,1111,86
E40000010,North West,nhsRegion,2023-01-17,14,144590,1170,78
E40000010,North West,nhsRegion,2023-01-16,18,144512,1150,88
E40000010,North West,nhsRegion,2023-01-15,19,144424,1146,80
E40000010,North West,nhsRegion,2023-01-14,17,144344,1133,67
E40000010,North West,nhsRegion,2023-01-13,19,144277,1139,82
E40000010,North West,nhsRegion,2023-01-12,21,144195,1201,99
E40000010,North West,nhsRegion,2023-01-11,18,144096,1236,95
E40000010,North West,nhsRegion,2023-01-10,19,144001,1241,103
E40000010,North West,nhsRegion,2023-01-09,18,143898,1284,107
E40000010,North West,nhsRegion,2023-01-08,18,143791,1279,124
E40000010,North West,nhsRegion,2023-01-07,19,143667,1297,91
E40000010,North West,nhsRegion,2023-01-06,18,143576,1333,80
E40000010,North West,nhsRegion,2023-01-05,17,143496,1353,112
E40000010,North West,nhsRegion,2023-01-04,19,143384,1356,137
E40000010,North West,nhsRegion,2023-01-03,22,143247,1369,126
E40000010,North West,nhsRegion,2023-01-02,23,143121,1377,138
E40000010,North West,nhsRegion,2023-01-01,21,142983,1356,88
E40000010,North West,nhsRegion,2022-12-31,20,142895,1332,101
E40000010,North West,nhsRegion,2022-12-30,19,142794,1348,115
E40000010,North West,nhsRegion,2022-12-29,19,142679,1341,176
E40000010,North West,nhsRegion,2022-12-28,21,142503,1330,159
E40000010,North West,nhsRegion,2022-12-27,18,142344,1291,160
E40000010,North West,nhsRegion,2022-12-26,15,142184,1255,136
E40000010,North West,nhsRegion,2022-12-25,14,142048,1238,101
E40000010,North West,nhsRegion,2022-12-24,14,141947,1221,72
E40000010,North West,nhsRegion,2022-12-23,14,141875,1213,85
E40000010,North West,nhsRegion,2022-12-22,14,141790,1169,176
E40000010,North West,nhsRegion,2022-12-21,15,141614,1156,167
E40000010,North West,nhsRegion,2022-12-20,14,141447,1117,143
E40000010,North West,nhsRegion,2022-12-19,14,141304,1103,171
E40000010,North West,nhsRegion,2022-12-18,14,141133,1090,117
E40000010,North West,nhsRegion,2022-12-17,16,141016,1051,68
E40000010,North West,nhsRegion,2022-12-16,18,140948,1070,85
E40000010,North West,nhsRegion,2022-12-15,16,140863,1039,132
E40000010,North West,nhsRegion,2022-12-14,17,140731,1011,115
E40000010,North West,nhsRegion,2022-12-13,13,140616,964,128
E40000010,North West,nhsRegion,2022-12-12,12,140488,873,130
E40000010,North West,nhsRegion,2022-12-11,7,140358,928,112
E40000010,North West,nhsRegion,2022-12-10,8,140246,907,83
E40000010,North West,nhsRegion,2022-12-09,7,140163,912,67
E40000010,North West,nhsRegion,2022-12-08,7,140096,895,82
E40000010,North West,nhsRegion,2022-12-07,7,140014,895,87
E40000010,North West,nhsRegion,2022-12-06,7,139927,870,82
E40000010,North West,nhsRegion,2022-12-05,8,139845,865,91
E40000010,North West,nhsRegion,2022-12-04,10,139754,862,65
E40000010,North West,nhsRegion,2022-12-03,10,139689,860,63
E40000010,North West,nhsRegion,2022-12-02,9,139626,857,54
E40000010,North West,nhsRegion,2022-12-01,14,139572,863,67
E40000010,North West,nhsRegion,2022-11-30,15,139505,900,80
E40000010,North West,nhsRegion,2022-11-29,15,139425,827,86
E40000010,North West,nhsRegion,2022-11-28,15,139339,786,108
E40000010,North West,nhsRegion,2022-11-27,15,139231,763,93
E40000010,North West,nhsRegion,2022-11-26,15,139138,766,42
E40000010,North West,nhsRegion,2022-11-25,14,139096,771,45
E40000010,North West,nhsRegion,2022-11-24,12,139051,778,66
E40000010,North West,nhsRegion,2022-11-23,12,138985,769,53
E40000010,North West,nhsRegion,2022-11-22,14,138932,762,66
E40000010,North West,nhsRegion,2022-11-21,15,138866,748,63
E40000010,North West,nhsRegion,2022-11-20,14,138803,761,53
E40000010,North West,nhsRegion,2022-11-19,10,138750,741,50
E40000010,North West,nhsRegion,2022-11-18,13,138700,753,50
E40000010,North West,nhsRegion,2022-11-17,12,138650,770,50
E40000010,North West,nhsRegion,2022-11-16,11,138600,820,45
E40000010,North West,nhsRegion,2022-11-15,8,138555,843,47
E40000010,North West,nhsRegion,2022-11-14,9,138508,871,65
E40000010,North West,nhsRegion,2022-11-13,11,138443,876,49
E40000010,North West,nhsRegion,2022-11-12,9,138394,859,58
E40000010,North West,nhsRegion,2022-11-11,10,138336,873,55
E40000010,North West,nhsRegion,2022-11-10,12,138281,878,82
E40000010,North West,nhsRegion,2022-11-09,12,138199,908,61
E40000010,North West,nhsRegion,2022-11-08,13,138138,906,70
E40000010,North West,nhsRegion,2022-11-07,17,138068,934,89
E40000010,North West,nhsRegion,2022-11-06,16,137979,948,62
E40000010,North West,nhsRegion,2022-11-05,13,137917,952,51
E40000010,North West,nhsRegion,2022-11-04,14,137866,995,33
E40000010,North West,nhsRegion,2022-11-03,15,137833,956,71
E40000010,North West,nhsRegion,2022-11-02,16,137762,1030,72
E40000010,North West,nhsRegion,2022-11-01,19,137690,1061,104
E40000010,North West,nhsRegion,2022-10-31,22,137586,1062,82
E40000010,North West,nhsRegion,2022-10-30,23,137504,1061,103
E40000010,North West,nhsRegion,2022-10-29,24,137401,1079,67
E40000010,North West,nhsRegion,2022-10-28,24,137334,1093,62
E40000010,North West,nhsRegion,2022-10-27,24,137272,1094,109
E40000010,North West,nhsRegion,2022-10-26,28,137163,1111,98
E40000010,North West,nhsRegion,2022-10-25,28,137065,1131,86
E40000010,North West,nhsRegion,2022-10-24,24,136979,1132,105
E40000010,North West,nhsRegion,2022-10-23,24,136874,1150,107
E40000010,North West,nhsRegion,2022-10-22,26,136767,1139,79
E40000010,North West,nhsRegion,2022-10-21,23,136688,1145,99
E40000010,North West,nhsRegion,2022-10-20,25,136589,1135,138
E40000010,North West,nhsRegion,2022-10-19,24,136451,1186,133
E40000010,North West,nhsRegion,2022-10-18,27,136318,1241,120
E40000010,North West,nhsRegion,2022-10-17,25,136198,1264,120
E40000010,North West,nhsRegion,2022-10-16,24,136078,1251,111
E40000010,North West,nhsRegion,2022-10-15,24,135967,1231,95
E40000010,North West,nhsRegion,2022-10-14,26,135872,1195,116
E40000010,North West,nhsRegion,2022-10-13,23,135756,1299,138
E40000010,North West,nhsRegion,2022-10-12,21,135618,1226,123
E40000010,North West,nhsRegion,2022-10-11,21,135495,1248,157
E40000010,North West,nhsRegion,2022-10-10,18,135338,1246,135
E40000010,North West,nhsRegion,2022-10-09,18,135203,1233,152
E40000010,North West,nhsRegion,2022-10-08,22,135051,1271,86
E40000010,North West,nhsRegion,2022-10-07,19,134965,1286,98
E40000010,North West,nhsRegion,2022-10-06,17,134867,1282,120
E40000010,North West,nhsRegion,2022-10-05,20,134747,1298,159
E40000010,North West,nhsRegion,2022-10-04,17,134588,1254,173
E40000010,North West,nhsRegion,2022-10-03,17,134415,1215,149
E40000010,North West,nhsRegion,2022-10-02,15,134266,1157,127
E40000010,North West,nhsRegion,2022-10-01,14,134139,1109,128
E40000010,North West,nhsRegion,2022-09-30,14,134011,1028,111
E40000010,North West,nhsRegion,2022-09-29,17,133900,958,136
E40000010,North West,nhsRegion,2022-09-28,18,133764,945,147
E40000010,North West,nhsRegion,2022-09-27,20,133617,919,158
E40000010,North West,nhsRegion,2022-09-26,17,133459,898,132
E40000010,North West,nhsRegion,2022-09-25,17,133327,834,110
E40000010,North West,nhsRegion,2022-09-24,17,133217,793,93
E40000010,North West,nhsRegion,2022-09-23,21,133124,791,73
E40000010,North West,nhsRegion,2022-09-22,16,133051,804,105
E40000010,North West,nhsRegion,2022-09-21,15,132946,747,111
E40000010,North West,nhsRegion,2022-09-20,15,132835,720,96
E40000010,North West,nhsRegion,2022-09-19,11,132739,702,82
E40000010,North West,nhsRegion,2022-09-18,14,132657,712,73
E40000010,North West,nhsRegion,2022-09-17,13,132584,691,49
E40000010,North West,nhsRegion,2022-09-16,16,132535,734,63
E40000010,North West,nhsRegion,2022-09-15,12,132472,719,77
E40000010,North West,nhsRegion,2022-09-14,13,132395,698,83
