date,susceptible,active_cases,recovered,cumulative_deceased
2020-08-12,54808807.76244718,-1078.0480592399836,202763.06944463935,36447.66547584534
2020-08-13,54807770.20571196,-1093.2340251877904,202793.14709028177,36448.70519447327
2020-08-14,54806796.036687255,-1107.3181328475475,202821.0705984916,36449.689306259155
2020-08-15,54805891.92776364,-1120.279333986342,202846.83996926888,36450.578369140625
2020-08-16,54805094.57708931,-1132.295536287129,202870.80307573933,36451.404066085815
2020-08-17,54804337.26075846,-1143.4126783534884,202892.93315843173,36452.161224365234
2020-08-18,54803690.03887218,-1153.6873899549246,202913.6316094143,36452.85954284668
2020-08-19,54803056.161767066,-1163.1751315146685,202932.63083397492,36453.509366989136
2020-08-20,54802505.6895442,-1171.970118932426,202950.2920849749,36454.10681724548
2020-08-21,54802031.94981301,-1180.1030893102288,202966.68226109233,36454.6577129364
2020-08-22,54801548.201495945,-1187.6036104038358,202981.81474206276,36455.16399383545
2020-08-23,54801064.45317888,-1194.55854793638,202995.9838820696,36455.64053153992
2020-08-24,54800674.11832994,-1200.9931263774633,203009.0425040211,36456.07504081726
2020-08-25,54800327.15401977,-1206.9380828291178,203021.09764580216,36456.47463417053
2020-08-26,54800006.879271924,-1212.4132961779833,203032.20282635518,36456.834785461426
2020-08-27,54799743.31984401,-1217.4877578541636,203042.74605801277,36457.17295265198
2020-08-28,54799469.75183022,-1222.2147566378117,203052.3125689711,36457.49236869812
2020-08-29,54799222.87337875,-1226.5560382008553,203061.384029712,36457.78010177612
2020-08-30,54798949.30536497,-1230.558877542615,203069.59918737411,36458.05102348328
2020-08-31,54798752.46984285,-1234.298613972962,203077.26577587638,36458.298667907715
